,index_x,page,country,rev_id,article_quality_estimate,index_y,FIPS,Name,Type,TimeFrame,Data (M),Population
45890,22178.0,Moana Ioane,Cook Island,787050138,Stub,,,,,,,
45891,22296.0,Marguerite Story,Cook Island,787227714,Start,,,,,,,
45892,23372.0,Apenera Short,Cook Island,788240713,Start,,,,,,,
45893,23676.0,Mana Strickland,Cook Island,788499686,Start,,,,,,,
45894,25406.0,William (Smiley) Heather,Cook Island,788897273,Start,,,,,,,
45895,25407.0,Rose Toki-Brown,Cook Island,788897549,Stub,,,,,,,
45896,25409.0,Teina Bishop,Cook Island,788898457,Start,,,,,,,
45897,25412.0,Pumati Israela,Cook Island,788899523,Stub,,,,,,,
45898,32048.0,Robert Wigmore,Cook Island,794802546,Start,,,,,,,
45899,32049.0,Pukeiti Pukeiti,Cook Island,794802590,Stub,,,,,,,
45900,34144.0,John Henry (Cook Islands politician),Cook Island,797303432,Stub,,,,,,,
45901,34145.0,Geoffrey Henry,Cook Island,797303508,Start,,,,,,,
45902,34146.0,Albert Henry (politician),Cook Island,797303536,C,,,,,,,
45903,36705.0,Jim Marurai,Cook Island,799769949,C,,,,,,,
45904,43968.0,Pa Tepaeru Terito Ariki,Cook Island,805657875,C,,,,,,,
45905,45701.0,Tom Marsters,Cook Island,806739780,Start,,,,,,,
46051,4014.0,Hilal Al Sarmi,Omani,717915660,Stub,,,,,,,
46052,5198.0,Mohammed Al Rumhi,Omani,722258362,Stub,,,,,,,
46053,6487.0,Yahya Al Khusaibi,Omani,726862168,Stub,,,,,,,
46054,6748.0,Sayyid Badr bin Hamad bin Hamood AlBusaidi,Omani,729426899,Start,,,,,,,
46055,11956.0,Fahd bin Mahmoud al Said,Omani,757164616,Stub,,,,,,,
46056,13831.0,Rawya Saud Al Busaidi,Omani,760558966,Stub,,,,,,,
46057,15190.0,"Azzan bin Qais, Sultan of Muscat and Oman",Omani,767183600,Stub,,,,,,,
46058,15381.0,Taimur bin Feisal,Omani,767885927,Start,,,,,,,
46059,17350.0,"Turki bin Said, Sultan of Muscat and Oman",Omani,774877670,Stub,,,,,,,
46060,20276.0,Badr bin Saud al Busaidi,Omani,783116680,Stub,,,,,,,
46061,22965.0,"Salim bin Thuwaini, Sultan of Muscat and Oman",Omani,787929352,Start,,,,,,,
46062,24763.0,Rahila Al Riyami,Omani,788828342,Stub,,,,,,,
46063,28124.0,List of rulers of Oman,Omani,789761641,B,,,,,,,
46064,31883.0,Malek Bin Sulaiman Al Ma'amari,Omani,794599835,Stub,,,,,,,
46065,31987.0,"Said bin Sultan, Sultan of Muscat and Oman",Omani,794725141,C,,,,,,,
46066,34651.0,Yusuf bin Alawi bin Abdullah,Omani,797805284,Start,,,,,,,
46067,34778.0,Samira bint Mohamed Al-Moosa,Omani,797947292,Stub,,,,,,,
46068,36466.0,Moosa AbdulRahman Hassan,Omani,799540696,C,,,,,,,
46069,38691.0,Abdullah Al Saidi,Omani,801364408,Stub,,,,,,,
46070,39737.0,Said bin Taimur,Omani,802317488,C,,,,,,,
46071,41564.0,"Faisal bin Turki, Sultan of Muscat and Oman",Omani,803929525,Start,,,,,,,
46072,45576.0,"Thuwaini bin Said, Sultan of Muscat and Oman",Omani,806665440,Stub,,,,,,,
46073,46035.0,Qaboos bin Said al Said,Omani,806904421,C,,,,,,,
46074,47092.0,Haitham bin Tariq Al Said,Omani,807451487,Stub,,,,,,,
46123,4674.0,John Allen (diplomat),Tokelauan,720435378,Stub,,,,,,,
46124,7089.0,Neil Walter,Tokelauan,732100626,Start,,,,,,,
46125,9044.0,Tim Francis,Tokelauan,744394596,Stub,,,,,,,
46126,16231.0,Duncan MacIntyre (New Zealand politician),Tokelauan,770994352,C,,,,,,,
46127,16422.0,Russell Marshall,Tokelauan,771460602,C,,,,,,,
46128,21823.0,Guy Powles,Tokelauan,786375181,C,,,,,,,
46129,29219.0,Salesio Lui,Tokelauan,790644183,Stub,,,,,,,
46130,29220.0,Kuresa Nasau,Tokelauan,790644216,Stub,,,,,,,
46131,29223.0,Patuki Isaako,Tokelauan,790644404,Stub,,,,,,,
46132,29226.0,Kolouei O'Brien,Tokelauan,790647368,Stub,,,,,,,
46133,32717.0,Afega Gaualofa,Tokelauan,795631781,Stub,,,,,,,
46134,32718.0,Siopili Perez,Tokelauan,795633170,Stub,,,,,,,
46135,36065.0,David Payton,Tokelauan,799209983,Stub,,,,,,,
46136,38709.0,Head of Government of Tokelau,Tokelauan,801375710,Start,,,,,,,
46137,39078.0,Falima Teao,Tokelauan,801630990,Stub,,,,,,,
46138,44881.0,Jonathan Kings,Tokelauan,806257719,Stub,,,,,,,
46139,44883.0,Administrator of Tokelau,Tokelauan,806258588,Start,,,,,,,
46160,5412.0,Themba N. Masuku,Swaziland,723121670,Stub,,,,,,,
46161,9667.0,Moses Mathendele Dlamini,Swaziland,747579157,Start,,,,,,,
46162,12875.0,Constance Simelane,Swaziland,757540600,C,,,,,,,
46163,21508.0,Ntfombi of Swaziland,Swaziland,785654533,C,,,,,,,
46164,28615.0,Bheki Dlamini,Swaziland,790010530,Stub,,,,,,,
46165,28616.0,Bhekimpi Dlamini,Swaziland,790010540,Stub,,,,,,,
46166,28617.0,Jameson Mbilini Dlamini,Swaziland,790010556,Stub,,,,,,,
46167,28618.0,Lutfo Dlamini,Swaziland,790010558,Stub,,,,,,,
46168,28619.0,Mabandla Dlamini,Swaziland,790010563,Stub,,,,,,,
46169,28620.0,Makhosini Dlamini,Swaziland,790010573,Stub,,,,,,,
46170,28621.0,Mphiwa Dlamini,Swaziland,790010577,Stub,,,,,,,
46171,28622.0,Obed Dlamini,Swaziland,790010578,Stub,,,,,,,
46172,28623.0,Paul Dlamini,Swaziland,790010579,Stub,,,,,,,
46173,28624.0,Themba Dlamini,Swaziland,790010705,Stub,,,,,,,
46174,28625.0,Njabulo Mabuza,Swaziland,790010716,Stub,,,,,,,
46175,28626.0,Charles Myeza,Swaziland,790010723,Stub,,,,,,,
46176,28627.0,Sishayi Nxumalo,Swaziland,790010729,Stub,,,,,,,
46177,28628.0,Paul Shabangu,Swaziland,790010732,Stub,,,,,,,
46178,28629.0,Trusty Gina,Swaziland,790010783,Stub,,,,,,,
46179,28630.0,Marwick Khumalo,Swaziland,790010820,Stub,,,,,,,
46180,28687.0,Prince Sozisa Dlamini,Swaziland,790090661,B,,,,,,,
46181,29208.0,Andreas Fakudze,Swaziland,790636139,Stub,,,,,,,
46182,31110.0,Ndumiso Mamba,Swaziland,793428048,Stub,,,,,,,
46183,33197.0,Dzeliwe of Swaziland,Swaziland,796256782,Start,,,,,,,
46184,34319.0,Ben Nsibandze,Swaziland,797494822,Stub,,,,,,,
46185,34737.0,List of Prime Ministers of Swaziland,Swaziland,797904256,Start,,,,,,,
46186,35210.0,Barnabas Sibusiso Dlamini,Swaziland,798454144,Start,,,,,,,
46187,37755.0,Sotsha Dlamini,Swaziland,800650407,Stub,,,,,,,
46188,39600.0,Labotsibeni Mdluli,Swaziland,802149787,C,,,,,,,
46189,42467.0,Tsandzile Dlamini,Swaziland,804656330,Start,,,,,,,
46190,46451.0,Maphevu Dlamini,Swaziland,807175486,Stub,,,,,,,
46191,5529.0,Karim Mammadbeyov,Dagestani,723563977,Start,,,,,,,
46192,21293.0,Aziz Aliyev,Dagestani,785202362,C,,,,,,,
46193,21456.0,Mukhu Aliyev,Dagestani,785532389,Start,,,,,,,
46194,27439.0,Magomedali Magomedov,Dagestani,789329935,Start,,,,,,,
46195,30716.0,Magomedsalam Magomedov,Dagestani,792949749,Start,,,,,,,
46196,33760.0,Sagid Murtazaliev,Dagestani,796896055,Start,,,,,,,
46197,41188.0,Head of the Republic of Dagestan,Dagestani,803611453,Start,,,,,,,
46198,6581.0,List of Danish High Commissioners in Greenland,Greenlandic,728026000,Stub,,,,,,,
46199,8713.0,Gunnar Martens,Greenlandic,742150479,Stub,,,,,,,
46200,11634.0,Sara Olsvig,Greenlandic,756830216,Stub,,,,,,,
46201,11886.0,Kathrine Chemnitz,Greenlandic,757102071,Start,,,,,,,
46202,11889.0,Augusta Salling,Greenlandic,757103267,Stub,,,,,,,
46203,12855.0,Agathe Fontain,Greenlandic,757539811,Stub,,,,,,,
46204,12859.0,Ane Hansen (politician),Greenlandic,757539958,Stub,,,,,,,
46205,14406.0,Asii Chemnitz Narup,Greenlandic,763742018,Stub,,,,,,,
46206,16113.0,Aleqa Hammond,Greenlandic,770757601,Start,,,,,,,
46207,18430.0,Katrine Larsen Lenner,Greenlandic,778461046,Stub,,,,,,,
46208,19370.0,Maliina Abelsen,Greenlandic,780537008,Start,,,,,,,
46209,22607.0,Agnethe Davidsen,Greenlandic,787423025,Stub,,,,,,,
46210,45409.0,Mimi Karlsen,Greenlandic,806560929,Stub,,,,,,,
46306,8837.0,Alan Parastaev,Ossetian,743018109,Start,,,,,,,
46307,12656.0,Taymuraz Mamsurov,Ossetian,757343822,Start,,,,,,,
46308,17253.0,Head of the Republic of North Ossetia-Alania,Ossetian,774555176,Stub,,,,,,,
46309,20079.0,Akhsarbek Galazov,Ossetian,782634776,Start,,,,,,,
46310,27408.0,Alexander Dzasokhov,Ossetian,789328182,Start,,,,,,,
46311,33818.0,Alla Dzhioyeva,Ossetian,796950389,C,,,,,,,
46312,42433.0,Vyacheslav Bitarov,Ossetian,804609656,Stub,,,,,,,
46313,42434.0,Tamerlan Aguzarov,Ossetian,804609900,Stub,,,,,,,
46314,45898.0,Anatoly Bibilov,Ossetian,806832826,Start,,,,,,,
46352,11898.0,Leilani Reklai,Palauan,757106724,Stub,,,,,,,
46353,14162.0,Antonio Bells,Palauan,762610456,Stub,,,,,,,
46354,14550.0,Haruo Remeliik,Palauan,764341685,Stub,,,,,,,
46355,14702.0,Roman Tmetuchl,Palauan,765032190,GA,,,,,,,
46356,14714.0,Vice President of Palau,Palauan,765102210,Stub,,,,,,,
46357,15194.0,Surangel Whipps Jr.,Palauan,767195006,Stub,,,,,,,
46358,16909.0,Alfonso Oiterong,Palauan,773405868,Stub,,,,,,,
46359,18026.0,Johnson Toribiong,Palauan,777304756,Start,,,,,,,
46360,18512.0,Kerai Mariur,Palauan,778679721,Stub,,,,,,,
46361,20116.0,President of Palau,Palauan,782714724,Stub,,,,,,,
46362,22142.0,Kuniwo Nakamura,Palauan,786992351,Start,,,,,,,
46363,23733.0,Tommy Remengesau,Palauan,788566799,C,,,,,,,
46364,23734.0,Thomas Remengesau Sr.,Palauan,788566961,Stub,,,,,,,
46365,23737.0,Ngiratkel Etpison,Palauan,788567219,Start,,,,,,,
46366,28416.0,Raynold Oilouch,Palauan,789983618,Stub,,,,,,,
46367,28631.0,Lazarus Salii,Palauan,790011394,Stub,,,,,,,
46368,29002.0,Ngedikes Olai Uludong,Palauan,790410665,Start,,,,,,,
46369,29042.0,Sandra Pierantozzi,Palauan,790423026,Stub,,,,,,,
46370,32326.0,Elias Camsek Chin,Palauan,795139723,Start,,,,,,,
46371,34717.0,Akiko Sugiyama,Palauan,797884160,Stub,,,,,,,
46372,44432.0,Baklai Temengil,Palauan,805961817,Start,,,,,,,
46419,30189.0,List of Presidents of Somaliland,Somaliland,792010538,Start,,,,,,,
46420,35533.0,Dahir Riyale Kahin,Somaliland,798692052,Start,,,,,,,
46421,41863.0,Adan Ahmed Elmi,Somaliland,804143605,Stub,,,,,,,
46422,44236.0,Muhammad Haji Ibrahim Egal,Somaliland,805840190,C,,,,,,,
46423,44297.0,Hediya Yousef,Rojava,805873719,C,,,,,,,
46424,44298.0,Mansur Selum,Rojava,805873803,Stub,,,,,,,
46425,,,,,,9.0,EH,Western Sahara,Country,2019.0,0.597,597000.0
46426,,,,,,14.0,CI,Cote d'Ivoire,Country,2019.0,26.175,26175000.0
46427,,,,,,37.0,YT,Mayotte,Country,2019.0,0.284,284000.0
46428,,,,,,39.0,RE,Reunion,Country,2019.0,0.861,861000.0
46429,,,,,,54.0,CD,"Congo, Dem. Rep.",Country,2019.0,89.568,89568000.0
46430,,,,,,60.0,SZ,eSwatini,Country,2019.0,1.104,1104000.0
46431,,,,,,71.0,SV,El Salvador,Country,2019.0,6.481,6481000.0
46432,,,,,,73.0,HN,Honduras,Country,2019.0,9.863999999999999,9864000.0
46433,,,,,,82.0,CW,Curacao,Country,2019.0,0.155,155000.0
46434,,,,,,90.0,PR,Puerto Rico,Country,2019.0,3.1889999999999996,3189000.0
46435,,,,,,91.0,KN,St. Kitts-Nevis,Country,2019.0,0.054000000000000006,54000.0
46436,,,,,,92.0,LC,Saint Lucia,Country,2019.0,0.182,182000.0
46437,,,,,,93.0,VC,St. Vincent and the Grenadines,Country,2019.0,0.111,111000.0
46438,,,,,,115.0,GE,Georgia,Country,2019.0,3.715,3715000.0
46439,,,,,,121.0,OM,Oman,Country,2019.0,4.713,4713000.0
46440,,,,,,146.0,BN,Brunei,Country,2019.0,0.469,469000.0
46441,,,,,,155.0,TL,Timor-Leste,Country,2019.0,1.318,1318000.0
46442,,,,,,159.0,HK,"China, Hong Kong SAR",Country,2019.0,7.494,7494000.0
46443,,,,,,160.0,MO,"China, Macao SAR",Country,2019.0,0.6859999999999999,686000.0
46444,,,,,,192.0,CZ,Czechia,Country,2019.0,10.716,10716000.0
46445,,,,,,210.0,MK,North Macedonia,Country,2019.0,2.08,2080000.0
46446,,,,,,220.0,PF,French Polynesia,Country,2019.0,0.28,280000.0
46447,,,,,,221.0,GU,Guam,Country,2019.0,0.175,175000.0
46448,,,,,,225.0,NC,New Caledonia,Country,2019.0,0.295,295000.0
46449,,,,,,227.0,PW,Palau,Country,2019.0,0.018000000000000002,18000.0
46450,,,,,,229.0,WS,Samoa,Country,2019.0,0.2,200000.0
